# spike raster log
# sample state timestep dm L0 L1 L2 L3 prediction match
sample=899 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=899 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=899 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=899 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=899 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=899 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=900 state=S_UPDATE timestep=0 dm=10 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=900 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=900 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=900 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=900 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=900 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=900 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=900 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=900 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=900 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=900 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=901 state=S_UPDATE timestep=0 dm=10 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=901 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=901 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=901 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=901 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=901 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=901 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=901 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=901 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=901 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=901 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=902 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=902 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=902 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=902 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=902 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=902 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=902 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=902 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=902 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=902 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=902 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=903 state=S_UPDATE timestep=0 dm=10 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=903 state=S_UPDATE timestep=1 dm=00 L0=00110110 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=903 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=01000000 L2=00000000 L3=00000000 pred=0 match=0
sample=903 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=903 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=903 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=903 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=903 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=903 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=903 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=903 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=904 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=904 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=904 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=904 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=904 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=904 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=904 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=904 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=904 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=904 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=904 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=905 state=S_UPDATE timestep=0 dm=10 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=905 state=S_UPDATE timestep=1 dm=00 L0=10000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=905 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00001000 L2=00000000 L3=00000000 pred=0 match=0
sample=905 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=905 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=905 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=905 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=905 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=905 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=905 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=905 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=906 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=906 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=906 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=906 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=906 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=906 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=906 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=906 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=906 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=906 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=906 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=907 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=907 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=907 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=907 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=907 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=907 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=907 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=907 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=907 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=907 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=907 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=908 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=908 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=908 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=908 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=908 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=908 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=908 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=908 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=908 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=908 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=908 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=909 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=909 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=909 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=909 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=909 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=909 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=909 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=909 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=909 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=909 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=909 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=910 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=910 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=910 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=910 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=910 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=910 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=910 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=910 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=910 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=910 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=910 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=911 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=911 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=911 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=911 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=911 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=911 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=911 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=911 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=911 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=911 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=911 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=912 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=912 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=912 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=912 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=912 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=912 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=912 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=912 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=912 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=912 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=912 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=913 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=913 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=913 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=913 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=913 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=913 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=913 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=913 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=913 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=913 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=913 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=914 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=914 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=914 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=914 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=914 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=914 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=914 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=914 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=914 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=914 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=914 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=915 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=915 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=915 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=915 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=915 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=915 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=915 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=915 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=915 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=915 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=915 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=916 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=916 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=916 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=916 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=916 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=916 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=916 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=916 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=916 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=916 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=916 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=917 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=917 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=917 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=917 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=917 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=917 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=917 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=917 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=917 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=917 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=917 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=918 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=918 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=918 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=918 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=918 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=918 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=918 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=918 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=918 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=918 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=918 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=919 state=S_UPDATE timestep=0 dm=01 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=919 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=919 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=919 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=919 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=919 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=919 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=919 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=919 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=919 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
